,seed,model,lambda,d_model,er_loss,no_epochs,max_len,recall,precision,f1,accuracy,dataset,time
342,23,SDFA_NAP_model,0.1,8,True,10,20,0.6027864520778284,0.9377317225438744,0.7165114589479703,0.6027864520778284,BPI19,236.31882575994825
343,23,SDFA_NAP_model,0.2,8,True,10,20,0.6337256785971656,0.919822549517666,0.7352819021890947,0.6337256785971656,BPI19,234.91810168998785
344,23,SDFA_NAP_model,0.5,8,True,10,20,0.6391864841060133,0.9193267524675726,0.7401035393672849,0.6391864841060133,BPI19,235.04213223000988
345,23,SDFA_NAP_model,0.1,8,True,10,30,0.6336936504123629,0.9166249581175664,0.7346186434269179,0.6336936504123629,BPI19,264.73653226997703
346,23,SDFA_NAP_model,0.2,8,True,10,30,0.6324925934822644,0.9134944410946044,0.7333412297184495,0.6324925934822644,BPI19,263.3384399499511
347,23,SDFA_NAP_model,0.5,8,True,10,30,0.6338217631515733,0.9229384862446632,0.7356534702341873,0.6338217631515733,BPI19,263.11246742999646
348,23,SDFA_NAP_model,0.1,16,True,10,5,0.6690047241572584,0.8843146763326909,0.7417225989846145,0.6690047241572584,BPI19,198.9363475800259
349,23,SDFA_NAP_model,0.2,16,True,10,5,0.6714708943870606,0.8822932435215339,0.7428804537986307,0.6714708943870606,BPI19,198.57760004003063
350,23,SDFA_NAP_model,0.5,16,True,10,5,0.6737288814156458,0.883435716688678,0.7441780363833486,0.6737288814156458,BPI19,199.48340495999437
351,23,SDFA_NAP_model,0.1,16,True,10,10,0.6628873408599567,0.922225316400439,0.7543865921945103,0.6628873408599567,BPI19,208.62828494997228
352,23,SDFA_NAP_model,0.2,16,True,10,10,0.6613980302666347,0.9154045837790776,0.7502815956316372,0.6613980302666347,BPI19,209.5655228499789
353,23,SDFA_NAP_model,0.5,16,True,10,10,0.6580991272319642,0.9132757415652404,0.7469353119029742,0.6580991272319642,BPI19,209.22810365003537
354,23,SDFA_NAP_model,0.1,16,True,10,20,0.646280727039795,0.9201261828753244,0.7454906705750485,0.646280727039795,BPI19,237.66187487998977
355,23,SDFA_NAP_model,0.2,16,True,10,20,0.6487629113619986,0.9161114558744532,0.7426983965956123,0.6487629113619986,BPI19,238.44690635998268
356,23,SDFA_NAP_model,0.5,16,True,10,20,0.6495315877972616,0.9285471798149244,0.7501732825377823,0.6495315877972616,BPI19,237.80135083999485
357,23,SDFA_NAP_model,0.1,16,True,10,30,0.6516934902714389,0.926281656927096,0.7493706423881089,0.6516934902714389,BPI19,270.3233387400396
358,23,SDFA_NAP_model,0.2,16,True,10,30,0.6507486588197614,0.935424757658218,0.7538182878683266,0.6507486588197614,BPI19,266.7770046900026
359,23,SDFA_NAP_model,0.5,16,True,10,30,0.6434302185923613,0.9220559651301964,0.7410231252153381,0.6434302185923613,BPI19,266.5785195399076
360,23,SDFA_NAP_model,0.1,32,True,10,5,0.6693089919128833,0.8856733821401478,0.7419966974345354,0.6693089919128833,BPI19,201.61382508000824
361,23,SDFA_NAP_model,0.2,32,True,10,5,0.6702538233645609,0.8854569394247667,0.7419718771377634,0.6702538233645609,BPI19,201.6452014700044
362,23,SDFA_NAP_model,0.5,32,True,10,5,0.6691008087116662,0.8842270071595357,0.7410105482983408,0.6691008087116662,BPI19,203.24106502002104
363,23,SDFA_NAP_model,0.1,32,True,10,10,0.6616702698374569,0.9216074158703184,0.7532001251178861,0.6616702698374569,BPI19,214.62242365004496
364,23,SDFA_NAP_model,0.2,32,True,10,10,0.6638161582192329,0.919146504140435,0.7525730323031433,0.6638161582192329,BPI19,211.213251900021
365,23,SDFA_NAP_model,0.5,32,True,10,10,0.6607734806629835,0.9244175483343728,0.753011186274506,0.6607734806629835,BPI19,211.67237679997925
366,23,SDFA_NAP_model,0.1,32,True,10,20,0.6531988149571623,0.9238670687520706,0.7489055128633503,0.6531988149571623,BPI19,242.91444921998772
367,23,SDFA_NAP_model,0.2,32,True,10,20,0.6588998318520298,0.9356983127906986,0.755316487267209,0.6588998318520298,BPI19,242.73682098004505
368,23,SDFA_NAP_model,0.5,32,True,10,20,0.6559532388501882,0.930589546843087,0.7524179163011065,0.6559532388501882,BPI19,243.79381531998516
369,23,SDFA_NAP_model,0.1,32,True,10,30,0.6514532788854192,0.9121522287311984,0.7435908423378067,0.6514532788854192,BPI19,275.6909349799389
370,23,SDFA_NAP_model,0.2,32,True,10,30,0.6567059011930498,0.9333393478968498,0.7539839006438113,0.6567059011930498,BPI19,276.7945398600074
371,23,SDFA_NAP_model,0.5,32,True,10,30,0.6511810393145968,0.9308709811745164,0.752529017222168,0.6511810393145968,BPI19,274.74253425998614
372,23,NAP_model,0.0,8,False,10,5,0.6626631435663384,0.8787959134444615,0.7346862754133003,0.6626631435663384,BPI19,191.6148694500327
373,23,NAP_model,0.0,8,False,10,10,0.6405476819601249,0.911854554121706,0.7347092454662657,0.6405476819601249,BPI19,201.63635438003112
374,23,NAP_model,0.0,8,False,10,20,0.6330050444391064,0.9127351697453204,0.7333801611206272,0.6330050444391064,BPI19,228.17482939006297
375,23,NAP_model,0.0,8,False,10,30,0.6294499159260148,0.9230396644653972,0.7318108786854063,0.6294499159260148,BPI19,257.61046099998055
376,23,NAP_model,0.0,16,False,10,5,0.6708783729682121,0.8784509381460972,0.7412633979269979,0.6708783729682121,BPI19,191.5301033400232
377,23,NAP_model,0.0,16,False,10,10,0.6597325646568981,0.9131989103852214,0.7484415377179912,0.6597325646568981,BPI19,201.26614053999072
378,23,NAP_model,0.0,16,False,10,20,0.6565297461766354,0.9267799384527508,0.7521224116331974,0.6565297461766354,BPI19,229.39104997997637
379,23,NAP_model,0.0,16,False,10,30,0.6494675314276563,0.9299175382259872,0.7510648684241567,0.6494675314276563,BPI19,260.3291488799732
380,23,NAP_model,0.0,32,False,10,5,0.6737128673232444,0.8829152234356753,0.744125465124226,0.6737128673232444,BPI19,195.52049140997696
381,23,NAP_model,0.0,32,False,10,10,0.6630795099687725,0.9206882935742692,0.7533373951530572,0.6630795099687725,BPI19,205.35291245998815
382,23,NAP_model,0.0,32,False,10,20,0.6551525342301225,0.9305314369711126,0.7519462873997953,0.6551525342301225,BPI19,236.26492173995356
383,23,NAP_model,0.0,32,False,10,30,0.6529105612939387,0.9152521258668476,0.7454452291061613,0.6529105612939387,BPI19,267.433530240017
384,76,SDFA_NAP_model,0.1,8,True,10,5,0.6318707429114525,0.8383944148606779,0.7135541465907371,0.6318707429114525,BPI20TravelPermitData,13.280564480018802
385,76,SDFA_NAP_model,0.2,8,True,10,5,0.61381276730556,0.8121912226390803,0.6900600514800814,0.61381276730556,BPI20TravelPermitData,13.249091370031238
386,76,SDFA_NAP_model,0.5,8,True,10,5,0.4595279581815302,0.9566313910462962,0.58318164953783,0.4595279581815302,BPI20TravelPermitData,13.29892333999742
387,76,SDFA_NAP_model,0.1,8,True,10,10,0.4906542056074766,0.8448438385434054,0.5992332755303014,0.4906542056074766,BPI20TravelPermitData,15.483124520047568
388,76,SDFA_NAP_model,0.2,8,True,10,10,0.4582607318232219,0.9096901252598004,0.5544742693768959,0.4582607318232219,BPI20TravelPermitData,15.407157550007105
389,76,SDFA_NAP_model,0.5,8,True,10,10,0.3043719309361635,0.8464542980373394,0.4256725099509049,0.3043719309361635,BPI20TravelPermitData,15.45261803001631
390,76,SDFA_NAP_model,0.1,8,True,10,20,0.4420243941073974,0.8721636558829277,0.5428144480535867,0.4420243941073974,BPI20TravelPermitData,20.036555360024796
391,76,SDFA_NAP_model,0.2,8,True,10,20,0.5209884365594805,0.7977585027950725,0.6063955032947144,0.5209884365594805,BPI20TravelPermitData,20.069571559992617
392,76,SDFA_NAP_model,0.5,8,True,10,20,0.2153492792650087,0.8697593104789071,0.3168469059774618,0.2153492792650087,BPI20TravelPermitData,20.04338648004923
393,76,SDFA_NAP_model,0.1,8,True,10,30,0.5177411690163155,0.8757258411090929,0.6270635309993144,0.5177411690163155,BPI20TravelPermitData,21.761393660004252
394,76,SDFA_NAP_model,0.2,8,True,10,30,0.3430223348645652,0.6633503979734606,0.44203289268974,0.3430223348645652,BPI20TravelPermitData,21.717946369992568
395,76,SDFA_NAP_model,0.5,8,True,10,30,0.2586725803896721,0.5915375863731533,0.358169430131897,0.2586725803896721,BPI20TravelPermitData,21.7472706399858
396,76,SDFA_NAP_model,0.1,16,True,10,5,0.7495643909393316,0.876919818764605,0.8011619125688498,0.7495643909393316,BPI20TravelPermitData,13.468013229966164
397,76,SDFA_NAP_model,0.2,16,True,10,5,0.7581181688579123,0.8818785896787054,0.8057850313788273,0.7581181688579123,BPI20TravelPermitData,13.485326199932024
398,76,SDFA_NAP_model,0.5,16,True,10,5,0.7133692380801521,0.9008073166002134,0.7911615775528175,0.7133692380801521,BPI20TravelPermitData,13.548003350035287
399,76,SDFA_NAP_model,0.1,16,True,10,10,0.6836686203073024,0.8850856479537762,0.746243606791179,0.6836686203073024,BPI20TravelPermitData,15.424385159974918
400,76,SDFA_NAP_model,0.2,16,True,10,10,0.7117852051322667,0.8549105030654055,0.7699040184290619,0.7117852051322667,BPI20TravelPermitData,15.488310940004885
401,76,SDFA_NAP_model,0.5,16,True,10,10,0.6045461745604308,0.8861457115182344,0.6859095775336421,0.6045461745604308,BPI20TravelPermitData,15.491981449979358
402,76,SDFA_NAP_model,0.1,16,True,10,20,0.6431965784888326,0.7881277124407586,0.6974399083373816,0.6431965784888326,BPI20TravelPermitData,20.396860620053484
403,76,SDFA_NAP_model,0.2,16,True,10,20,0.6485822905116426,0.842608693229536,0.7159993415156386,0.6485822905116426,BPI20TravelPermitData,20.355386400036515
404,76,SDFA_NAP_model,0.5,16,True,10,20,0.5858545857753841,0.8461972204469336,0.6583392013718425,0.5858545857753841,BPI20TravelPermitData,20.387451010034415
405,76,SDFA_NAP_model,0.1,16,True,10,30,0.7047362585141771,0.8666983938500277,0.7679016282016502,0.7047362585141771,BPI20TravelPermitData,22.222029950027355
406,76,SDFA_NAP_model,0.2,16,True,10,30,0.624267384761603,0.8709166333850462,0.7121947609569943,0.624267384761603,BPI20TravelPermitData,22.158652730076575
407,76,SDFA_NAP_model,0.5,16,True,10,30,0.5992396641850151,0.8361358746509523,0.6858578314475405,0.5992396641850151,BPI20TravelPermitData,22.19865409003105
408,76,SDFA_NAP_model,0.1,32,True,10,5,0.7819578647235863,0.8528975759526429,0.8060962516151496,0.7819578647235863,BPI20TravelPermitData,14.306955639994705
409,76,SDFA_NAP_model,0.2,32,True,10,5,0.7823538729605576,0.8527383113266443,0.8075511619814428,0.7823538729605576,BPI20TravelPermitData,14.391699160006828
410,76,SDFA_NAP_model,0.5,32,True,10,5,0.7627910660541739,0.8400165111566259,0.7921178202668638,0.7627910660541739,BPI20TravelPermitData,14.448542959988115
411,76,SDFA_NAP_model,0.1,32,True,10,10,0.7882939965151275,0.8866394497478657,0.8296213535277426,0.7882939965151275,BPI20TravelPermitData,16.386402539978736
412,76,SDFA_NAP_model,0.2,32,True,10,10,0.7747505148107081,0.8861235513439673,0.8206028003327888,0.7747505148107081,BPI20TravelPermitData,16.393760039983317
413,76,SDFA_NAP_model,0.5,32,True,10,10,0.7486139711706004,0.8533125052795678,0.792949382199487,0.7486139711706004,BPI20TravelPermitData,16.433505729981697
414,76,SDFA_NAP_model,0.1,32,True,10,20,0.7807698400126722,0.8850667271870793,0.8245289047275333,0.7807698400126722,BPI20TravelPermitData,21.877316519943996
415,76,SDFA_NAP_model,0.2,32,True,10,20,0.775621732932045,0.876143100720187,0.8192648225703357,0.775621732932045,BPI20TravelPermitData,21.82582307998091
416,76,SDFA_NAP_model,0.5,32,True,10,20,0.7303183906225249,0.8666825595642236,0.7808338569303807,0.7303183906225249,BPI20TravelPermitData,21.880721889995037
417,76,SDFA_NAP_model,0.1,32,True,10,30,0.7891652146364644,0.8946273900213074,0.8331281236431791,0.7891652146364644,BPI20TravelPermitData,23.76340565998107
418,76,SDFA_NAP_model,0.2,32,True,10,30,0.7749881197528908,0.8815882618253584,0.8215867995622446,0.7749881197528908,BPI20TravelPermitData,24.05027220000047
419,76,SDFA_NAP_model,0.5,32,True,10,30,0.7162204973863456,0.9054976531610304,0.7937610034480211,0.7162204973863456,BPI20TravelPermitData,23.67681524006184
420,76,SDFA_NAP_model,0.1,8,True,10,5,0.6998944696386298,0.8779541441554092,0.7714304217707584,0.6998944696386298,BPI20TravelPermitData,33.161097349971534
421,76,SDFA_NAP_model,0.2,8,True,10,5,0.6866889136077122,0.8713566338459133,0.7491923290920284,0.6866889136077122,BPI20TravelPermitData,33.0424139799783
422,76,SDFA_NAP_model,0.5,8,True,10,5,0.6459598984626793,0.8838872225653668,0.7280217828304747,0.6459598984626793,BPI20TravelPermitData,32.136851279903205
423,76,SDFA_NAP_model,0.1,8,True,10,10,0.6652405807022047,0.822696602521028,0.7276425697567553,0.6652405807022047,BPI20TravelPermitData,35.53265249000397
424,76,SDFA_NAP_model,0.2,8,True,10,10,0.5629616953309946,0.8496879064505904,0.6536740911005987,0.5629616953309946,BPI20TravelPermitData,35.39093979999889
425,76,SDFA_NAP_model,0.5,8,True,10,10,0.6075981860186532,0.8566010586822993,0.6896282128995821,0.6075981860186532,BPI20TravelPermitData,35.4237554699881
426,76,SDFA_NAP_model,0.1,8,True,10,20,0.6114771398419897,0.7886694269631132,0.6767065889496384,0.6114771398419897,BPI20TravelPermitData,44.16012066998519
427,76,SDFA_NAP_model,0.2,8,True,10,20,0.5825275947634123,0.7591518476058148,0.6493444074051699,0.5825275947634123,BPI20TravelPermitData,44.212096289917824
428,76,SDFA_NAP_model,0.5,8,True,10,20,0.5114229485753401,0.8490476444134976,0.5989407657012462,0.5114229485753401,BPI20TravelPermitData,44.156940150004814
429,76,SDFA_NAP_model,0.1,8,True,10,30,0.4899175722312541,0.6827835687513012,0.5358747423225314,0.4899175722312541,BPI20TravelPermitData,46.029842230002394
430,76,SDFA_NAP_model,0.2,8,True,10,30,0.4361256096517498,0.7693236029200027,0.5121120037798308,0.4361256096517498,BPI20TravelPermitData,46.02636761001777
431,76,SDFA_NAP_model,0.5,8,True,10,30,0.5311599783234934,0.8581355519216761,0.6278000104861963,0.5311599783234934,BPI20TravelPermitData,46.11191803000402
432,76,SDFA_NAP_model,0.1,16,True,10,5,0.7725963321068994,0.8856030406414642,0.8172372978530523,0.7725963321068994,BPI20TravelPermitData,30.397125190030785
433,76,SDFA_NAP_model,0.2,16,True,10,5,0.7728815492997918,0.8883304433649349,0.8179116728053317,0.7728815492997918,BPI20TravelPermitData,30.43375355999451
434,76,SDFA_NAP_model,0.5,16,True,10,5,0.7723966800718748,0.8945698272420658,0.8199608222101747,0.7723966800718748,BPI20TravelPermitData,30.393906689994036
435,76,SDFA_NAP_model,0.1,16,True,10,10,0.7629559909871367,0.8917496900586644,0.8147198469936218,0.7629559909871367,BPI20TravelPermitData,35.72560694999993
436,76,SDFA_NAP_model,0.2,16,True,10,10,0.7671201620033655,0.8698842518539278,0.8062477767101044,0.7671201620033655,BPI20TravelPermitData,35.889667890034616
437,76,SDFA_NAP_model,0.5,16,True,10,10,0.7530589543937709,0.8769654692955959,0.8004710614757563,0.7530589543937709,BPI20TravelPermitData,35.80270149991848
438,76,SDFA_NAP_model,0.1,16,True,10,20,0.6894840420980577,0.8792014307326853,0.7573951564097714,0.6894840420980577,BPI20TravelPermitData,45.28529841003474
439,76,SDFA_NAP_model,0.2,16,True,10,20,0.6924503009041385,0.8008253179528653,0.7277397071518407,0.6924503009041385,BPI20TravelPermitData,45.2921665399801
440,76,SDFA_NAP_model,0.5,16,True,10,20,0.7251932346481846,0.8769140161859732,0.7829915265379641,0.7251932346481846,BPI20TravelPermitData,45.313552239979614
441,76,SDFA_NAP_model,0.1,16,True,10,30,0.7028607284447106,0.8679717115828812,0.7646480332470402,0.7028607284447106,BPI20TravelPermitData,47.19059190000407
442,76,SDFA_NAP_model,0.2,16,True,10,30,0.7332648812070391,0.8580933099747663,0.7687505376434738,0.7332648812070391,BPI20TravelPermitData,47.16712922002189
443,76,SDFA_NAP_model,0.5,16,True,10,30,0.6838082199594991,0.8706761124982506,0.7463772055265814,0.6838082199594991,BPI20TravelPermitData,47.219397679995744
444,76,SDFA_NAP_model,0.1,32,True,10,5,0.7890248424175009,0.8770918722752414,0.8233307825182917,0.7890248424175009,BPI20TravelPermitData,32.75913815998938
445,76,SDFA_NAP_model,0.2,32,True,10,5,0.79093579760988,0.8709069475309055,0.8219633944257972,0.79093579760988,BPI20TravelPermitData,32.869568599993364
446,76,SDFA_NAP_model,0.5,32,True,10,5,0.7853455406291892,0.8694610187481348,0.8190470026272517,0.7853455406291892,BPI20TravelPermitData,32.81422023999039
447,76,SDFA_NAP_model,0.1,32,True,10,10,0.7911639713641938,0.8944188066589445,0.8334031226138269,0.7911639713641938,BPI20TravelPermitData,38.323277689982206
448,76,SDFA_NAP_model,0.2,32,True,10,10,0.7888251903824762,0.8936112172246691,0.8322746173611478,0.7888251903824762,BPI20TravelPermitData,38.30507508998271
449,76,SDFA_NAP_model,0.5,32,True,10,10,0.7956704030118935,0.8858883637590432,0.8304198565937296,0.7956704030118935,BPI20TravelPermitData,38.4546294799773
450,76,SDFA_NAP_model,0.1,32,True,10,20,0.7916488405921109,0.8727151779908826,0.8261522944464573,0.7916488405921109,BPI20TravelPermitData,48.93450525996741
451,76,SDFA_NAP_model,0.2,32,True,10,20,0.7237671486837226,0.8931105692767318,0.7834087434938242,0.7237671486837226,BPI20TravelPermitData,48.65351274993736
452,76,SDFA_NAP_model,0.5,32,True,10,20,0.7723111149140071,0.8867656009084758,0.8179092017752333,0.7723111149140071,BPI20TravelPermitData,48.63181269997731
453,76,SDFA_NAP_model,0.1,32,True,10,30,0.7217135848948975,0.901677456047038,0.7902008928274873,0.7217135848948975,BPI20TravelPermitData,50.61862341999076
454,76,SDFA_NAP_model,0.2,32,True,10,30,0.7790422406662674,0.8545607399632467,0.8007221356066823,0.7790422406662674,BPI20TravelPermitData,50.55881187003106
455,76,SDFA_NAP_model,0.5,32,True,10,30,0.7903653632240951,0.8969857009377058,0.8330586187375261,0.7903653632240951,BPI20TravelPermitData,50.52095788000152
456,76,NAP_model,0.0,8,False,10,5,0.7272467984370098,0.8903809944296213,0.7882232238669358,0.7272467984370098,BPI20TravelPermitData,25.994223220017737
457,76,NAP_model,0.0,8,False,10,10,0.682239525398591,0.8508612406893689,0.7460476630653707,0.682239525398591,BPI20TravelPermitData,31.4364121099934
458,76,NAP_model,0.0,8,False,10,20,0.500299478052537,0.8304372619615128,0.5920380441087774,0.500299478052537,BPI20TravelPermitData,40.3962529900251
459,76,NAP_model,0.0,8,False,10,30,0.6112489660876758,0.8570444820179781,0.6883170681324561,0.6112489660876758,BPI20TravelPermitData,42.25935529000126
460,76,NAP_model,0.0,16,False,10,5,0.7765608510881036,0.8898105412775491,0.8211840601195822,0.7765608510881036,BPI20TravelPermitData,26.75979785998352
461,76,NAP_model,0.0,16,False,10,10,0.7555118222526453,0.8893043077460381,0.8102356588175263,0.7555118222526453,BPI20TravelPermitData,32.01153347999789
462,76,NAP_model,0.0,16,False,10,20,0.6773908331194204,0.8854855081646503,0.7558667636285874,0.6773908331194204,BPI20TravelPermitData,41.46993977006059
463,76,NAP_model,0.0,16,False,10,30,0.6847779584153333,0.8838842379124592,0.7558200478669623,0.6847779584153333,BPI20TravelPermitData,43.3593543200288
464,76,NAP_model,0.0,32,False,10,5,0.7908502324520122,0.8712057221132901,0.8230120157133457,0.7908502324520122,BPI20TravelPermitData,28.47205399000086
465,76,NAP_model,0.0,32,False,10,10,0.7963834459941245,0.8915241438967688,0.8348239706126275,0.7963834459941245,BPI20TravelPermitData,33.95146588999778
466,76,NAP_model,0.0,32,False,10,20,0.7970394455377771,0.8968407622944032,0.8376211332802309,0.7970394455377771,BPI20TravelPermitData,44.24325562003069
467,76,NAP_model,0.0,32,False,10,30,0.661447192036736,0.8744800561819353,0.7196338973859191,0.661447192036736,BPI20TravelPermitData,46.180296679981986
468,23,SDFA_NAP_model,0.1,8,True,10,5,0.7189754998431306,0.8902526122486168,0.7815101759701302,0.7189754998431306,BPI20TravelPermitData,29.4098861299688
469,23,SDFA_NAP_model,0.2,8,True,10,5,0.7006930777787285,0.8734564887449324,0.7669494240274585,0.7006930777787285,BPI20TravelPermitData,29.370632790005764
470,23,SDFA_NAP_model,0.5,8,True,10,5,0.7015202076381164,0.8853366606232506,0.7662713356295481,0.7015202076381164,BPI20TravelPermitData,29.44873214000836
471,23,SDFA_NAP_model,0.1,8,True,10,10,0.6717720544194404,0.8450172320580956,0.7374665762252541,0.6717720544194404,BPI20TravelPermitData,35.40643999001477
472,23,SDFA_NAP_model,0.2,8,True,10,10,0.6460169419012578,0.8606040723432757,0.7152634329997218,0.6460169419012578,BPI20TravelPermitData,35.38836855001282
473,23,SDFA_NAP_model,0.5,8,True,10,10,0.6529477196885428,0.8374670196831862,0.718023749044282,0.6529477196885428,BPI20TravelPermitData,35.45036634001881
474,23,SDFA_NAP_model,0.1,8,True,10,20,0.6289324320470038,0.8249280775450465,0.6867772826185977,0.6289324320470038,BPI20TravelPermitData,44.15730456998572
475,23,SDFA_NAP_model,0.2,8,True,10,20,0.6060009697384559,0.7998563316630994,0.6621952396491174,0.6060009697384559,BPI20TravelPermitData,44.1879942300031
476,23,SDFA_NAP_model,0.5,8,True,10,20,0.5619634351558712,0.7714274075300244,0.6239223341104878,0.5619634351558712,BPI20TravelPermitData,44.15360064001288
477,23,SDFA_NAP_model,0.1,8,True,10,30,0.4123955392031032,0.7253175338567008,0.5016069891558519,0.4123955392031032,BPI20TravelPermitData,46.00708786994219
478,23,SDFA_NAP_model,0.2,8,True,10,30,0.4586292461709592,0.8035803567008432,0.5493893697887519,0.4586292461709592,BPI20TravelPermitData,46.07777804001235
479,23,SDFA_NAP_model,0.5,8,True,10,30,0.4238327486380879,0.8053460446484918,0.5288366057452271,0.4238327486380879,BPI20TravelPermitData,46.0759347099578
480,23,SDFA_NAP_model,0.1,16,True,10,5,0.7754485040358233,0.8958053928314954,0.8227585350135004,0.7754485040358233,BPI20TravelPermitData,30.37556304996833
481,23,SDFA_NAP_model,0.2,16,True,10,5,0.7699438122130002,0.8923186155714585,0.8172882404889527,0.7699438122130002,BPI20TravelPermitData,30.382373399985955
482,23,SDFA_NAP_model,0.5,16,True,10,5,0.7661789452668207,0.890252611575186,0.8143548768069278,0.7661789452668207,BPI20TravelPermitData,30.43479027997237
483,23,SDFA_NAP_model,0.1,16,True,10,10,0.7536864322181341,0.8800607381576566,0.8020365009863916,0.7536864322181341,BPI20TravelPermitData,35.68908650998492
484,23,SDFA_NAP_model,0.2,16,True,10,10,0.7620718176891703,0.8821248057434412,0.8109675135167276,0.7620718176891703,BPI20TravelPermitData,35.87544068999123
485,23,SDFA_NAP_model,0.5,16,True,10,10,0.7449017426770486,0.8891233897786968,0.8021809136728348,0.7449017426770486,BPI20TravelPermitData,35.74594854994211
486,23,SDFA_NAP_model,0.1,16,True,10,20,0.7591340806023787,0.8893084178687013,0.8091466333976282,0.7591340806023787,BPI20TravelPermitData,45.24964902999345
487,23,SDFA_NAP_model,0.2,16,True,10,20,0.7485810444653603,0.8918659588076826,0.8051777148628902,0.7485810444653603,BPI20TravelPermitData,45.267162419995294
488,23,SDFA_NAP_model,0.5,16,True,10,20,0.7401671372750349,0.8783024234454865,0.7971824267736355,0.7401671372750349,BPI20TravelPermitData,45.263388580013995
489,23,SDFA_NAP_model,0.1,16,True,10,30,0.5989275833547246,0.853649634346938,0.6677317816067883,0.5989275833547246,BPI20TravelPermitData,47.19726649005897
490,23,SDFA_NAP_model,0.2,16,True,10,30,0.5723738626964433,0.7824389321220607,0.6277840787860084,0.5723738626964433,BPI20TravelPermitData,47.26551885001827
491,23,SDFA_NAP_model,0.5,16,True,10,30,0.6454750292347623,0.8937193168842045,0.7334457176501848,0.6454750292347623,BPI20TravelPermitData,47.19506072006188
492,23,SDFA_NAP_model,0.1,32,True,10,5,0.790108667750492,0.8683297813689428,0.8211761753591827,0.790108667750492,BPI20TravelPermitData,32.85757934004069
493,23,SDFA_NAP_model,0.2,32,True,10,5,0.7885970166281624,0.8688666051199953,0.8195879767131339,0.7885970166281624,BPI20TravelPermitData,32.787845790036954
494,23,SDFA_NAP_model,0.5,32,True,10,5,0.7873991044180143,0.8804479312771195,0.8231096411553624,0.7873991044180143,BPI20TravelPermitData,32.82287020999938
495,23,SDFA_NAP_model,0.1,32,True,10,10,0.7762756338952111,0.8659894591803372,0.8068127061463086,0.7762756338952111,BPI20TravelPermitData,38.22749876999296
496,23,SDFA_NAP_model,0.2,32,True,10,10,0.7899375374347566,0.8931288131833877,0.8298502842812389,0.7899375374347566,BPI20TravelPermitData,38.2126848799875
497,23,SDFA_NAP_model,0.5,32,True,10,10,0.7842331935769088,0.8845412994977039,0.8252075636113403,0.7842331935769088,BPI20TravelPermitData,38.286139539978464
498,23,SDFA_NAP_model,0.1,32,True,10,20,0.7911639713641938,0.8991833878894968,0.8354642865499406,0.7911639713641938,BPI20TravelPermitData,48.4942856100155
499,23,SDFA_NAP_model,0.2,32,True,10,20,0.7992926613616269,0.8977442441070245,0.836243427138285,0.7992926613616269,BPI20TravelPermitData,48.56452815998345
500,23,SDFA_NAP_model,0.5,32,True,10,20,0.7212572373862697,0.8805348126413117,0.7784074534453229,0.7212572373862697,BPI20TravelPermitData,48.55024745997507
501,23,SDFA_NAP_model,0.1,32,True,10,30,0.7917058840306894,0.9002961207846593,0.8353309641101989,0.7917058840306894,BPI20TravelPermitData,50.618275079969315
502,23,SDFA_NAP_model,0.2,32,True,10,30,0.7837483243489918,0.8624447889239767,0.8085986970830914,0.7837483243489918,BPI20TravelPermitData,50.50500678997487
503,23,SDFA_NAP_model,0.5,32,True,10,30,0.6779042240666268,0.8282713126847876,0.7206055495317494,0.6779042240666268,BPI20TravelPermitData,50.602138799987735
504,23,NAP_model,0.0,8,False,10,5,0.7077094207238812,0.8874288067843737,0.7728712856291813,0.7077094207238812,BPI20TravelPermitData,25.991071010008454
505,23,NAP_model,0.0,8,False,10,10,0.6889706511508513,0.8456556749370937,0.747632833518376,0.6889706511508513,BPI20TravelPermitData,31.40654851999134
506,23,NAP_model,0.0,8,False,10,20,0.448817774735461,0.8156479404538245,0.5564775396295449,0.448817774735461,BPI20TravelPermitData,40.15889375002589
507,23,NAP_model,0.0,8,False,10,30,0.5261401557285873,0.7536039535719081,0.5777732536480374,0.5261401557285873,BPI20TravelPermitData,42.084668259997855
508,23,NAP_model,0.0,16,False,10,5,0.7717977239668007,0.8889706044344018,0.8179510682331098,0.7717977239668007,BPI20TravelPermitData,26.701580340019422
509,23,NAP_model,0.0,16,False,10,10,0.7570519950942642,0.8787528897280635,0.8047685992339358,0.7570519950942642,BPI20TravelPermitData,31.959157480020075
510,23,NAP_model,0.0,16,False,10,20,0.6807849177148398,0.880126120239012,0.7467832490298776,0.6807849177148398,BPI20TravelPermitData,41.439652770012614
511,23,NAP_model,0.0,16,False,10,30,0.6762499643478509,0.8826508226306562,0.7471273619045256,0.6762499643478509,BPI20TravelPermitData,43.41273408995475
512,23,NAP_model,0.0,32,False,10,5,0.7879124953652206,0.8703632336082203,0.8199791299874248,0.7879124953652206,BPI20TravelPermitData,28.51871207000222
513,23,NAP_model,0.0,32,False,10,10,0.7903653632240951,0.8774197847267348,0.8248888611435023,0.7903653632240951,BPI20TravelPermitData,34.01649829002563
514,23,NAP_model,0.0,32,False,10,20,0.7264196685776219,0.9005674646757027,0.7869795877252997,0.7264196685776219,BPI20TravelPermitData,44.30847720000893
515,23,NAP_model,0.0,32,False,10,30,0.7235389749294088,0.8943287383414454,0.7859325279476268,0.7235389749294088,BPI20TravelPermitData,46.26120810005814
